model_id,drift_confidence,warning_confidence,two_side_option,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_108,0.0001,0.01,True,10,2000,22,525000.0,26.90909090909091,261.04545454545456,0.12711918693179222,0.09317845194258587,0.3404399447807355,0.2500343198930651,0.4620677659945873,0.910213236752983,0.04266235358628089,0.07629168071478475,5.037545454545442,8.328909090909058,6.824675324675325,-21.761801956444156,-44.05615893640296,-21.84189619373748,19.636363636363637,238.86363636363637,7.2727272727272725,13.818090909090943
model_109,0.0001,0.01,True,10,3000,22,525000.0,26.90909090909091,174.6818181818182,0.12782233492143746,0.08118426012454479,0.3028417097891008,0.19310496405713584,0.2503275324528589,0.6298655931171031,0.0388102701895805,0.0817435438125093,5.757272727272706,8.278772727272706,4.583116883116883,-21.376743523086244,-36.265658147793935,-28.52319530164148,14.272727272727273,160.4090909090909,12.636363636363637,8.590030303030339
model_110,0.0001,0.01,True,10,5000,22,525000.0,26.90909090909091,105.0,0.10938253303944814,0.0706890345015418,0.21170766274373262,0.13961787005133258,0.1479633246646568,0.3488560953582534,0.037229437229437196,0.07965367965367963,5.620666666666646,7.752457142857096,2.7610389610389614,-24.15627854456075,-33.16126465286375,-39.426512763136515,8.363636363636363,96.63636363636364,18.545454545454547,5.0777878787878965
model_111,0.0001,0.01,True,50,500,22,525000.0,26.90909090909091,990.0454545454545,0.056013846240653226,0.055126892636203316,0.18869930195235274,0.1863816956078395,0.9961789881156397,0.9993215739484396,0.027619605491834346,0.03036249211835583,1.0632727272727098,2.3418727272727233,25.916883116883117,-74.84868652499718,-159.19988444938087,-38.9458148355326,26.818181818181817,907.0909090909091,0.09090909090909091,26.324212121212124
model_112,0.0001,0.01,True,50,1000,22,525000.0,26.90909090909091,510.45454545454544,0.08861845014228988,0.07868960224311307,0.26517476601525647,0.24241051975866815,0.8817926967388572,0.973701787992712,0.042321343267271654,0.05030244418122865,2.642363636363615,4.861172727272712,13.372727272727273,-37.987880256993755,-81.65793815409175,-24.56194221753567,24.09090909090909,468.04545454545456,2.8181818181818183,20.856181818181845
model_113,0.0001,0.01,True,50,2000,22,525000.0,26.90909090909091,259.1363636363636,0.12888500062317573,0.09165453138301684,0.3399015243486158,0.24314535788787764,0.420076189767534,0.8999331296291896,0.04327262934357091,0.07795451333209179,5.435363636363603,8.241827272727276,6.767532467532467,-21.585462331461432,-43.74568364092268,-21.414442585821718,19.90909090909091,236.86363636363637,7.0,13.470484848484892
model_114,0.0001,0.01,True,50,3000,22,525000.0,26.90909090909091,173.77272727272728,0.12726105798897794,0.08357529990331503,0.2988737051576123,0.19778123527880417,0.30764934951197387,0.6350640180823078,0.04101726113495396,0.08176271882686348,5.352363636363589,8.430372727272683,4.558441558441559,-21.610896898371568,-36.47989649097753,-28.9945789202504,14.227272727272727,159.54545454545453,12.681818181818182,8.863666666666704
model_115,0.0001,0.01,True,50,5000,22,525000.0,26.90909090909091,104.95454545454545,0.11562856727478778,0.07735273985612914,0.22796178785003762,0.154947511444726,0.19141849824886928,0.39232314824254916,0.04242840492840489,0.08355394605394603,5.04654545454541,7.615309090909064,2.748051948051948,-23.74802737602312,-32.73301406113794,-38.891897669829355,8.772727272727273,96.18181818181819,18.136363636363637,5.572818181818205
model_116,0.0001,0.01,True,100,500,22,525000.0,26.90909090909091,974.1818181818181,0.056635930783440584,0.05573233125045218,0.19064923359712369,0.18818242814713812,0.9929883437667908,0.9993215739484396,0.027903256368811614,0.030704554281969845,1.1962727272727216,2.6018818181818113,25.512987012987015,-73.93074081688518,-157.0087849340209,-39.02808239468095,26.818181818181817,892.9545454545455,0.09090909090909091,26.32490909090909
model_117,0.0001,0.01,True,100,1000,22,525000.0,26.90909090909091,506.1818181818182,0.08921783031056162,0.0776322700962948,0.2669094046949054,0.24027166457537782,0.8709565981072661,0.9741138897678335,0.0421084365079862,0.05060989807055776,2.8399090909090656,5.065272727272711,13.261038961038961,-37.644721543107956,-80.92570545023247,-24.504229589545695,24.136363636363637,464.1363636363636,2.772727272727273,20.406636363636395
model_118,0.0001,0.01,True,100,2000,22,525000.0,26.90909090909091,257.72727272727275,0.12654537006429611,0.09306172169265667,0.33836314678833784,0.24867452946821852,0.4387258400474352,0.9004149574621795,0.040973848876280666,0.07593304813042308,4.941818181818169,8.075745454545427,6.75974025974026,-22.377164574210084,-44.53032804807625,-22.936946473640635,19.454545454545453,236.5909090909091,7.454545454545454,13.76296969696974
model_119,0.0001,0.01,True,100,3000,22,525000.0,26.90909090909091,173.22727272727272,0.12622679469901624,0.08310131449187177,0.2963750008934023,0.19772608974909492,0.27476858242112834,0.6056329604435404,0.04113657269993595,0.0809700348141593,5.0240952380952235,8.362961904761884,4.548051948051948,-21.59722022551904,-36.451209375130915,-29.033862014349474,14.045454545454545,159.1818181818182,12.863636363636363,8.731000000000023
model_120,0.0001,0.01,True,100,5000,22,525000.0,26.90909090909091,104.72727272727273,0.1120316407435645,0.07732450632584567,0.21816555398419954,0.1546863726259629,0.17227565503358247,0.3818885945546586,0.03989392959981192,0.08155349552408374,5.015454545454523,7.586618181818158,2.748051948051948,-24.016985547027016,-33.00197334175631,-39.38812801329873,8.545454545454545,96.18181818181819,18.363636363636363,5.5175454545454805
model_121,0.0001,0.05,False,1,500,22,525000.0,26.90909090909091,975.1363636363636,0.05657155143828889,0.055571960643293845,0.1901072873100765,0.18751540341922238,0.9926126863663399,0.9960748207016863,0.027896385227091612,0.03067681646330325,1.3409999999999973,2.589318181818178,25.553246753246754,-73.41939158231598,-156.5413947037904,-37.994753657942425,26.772727272727273,894.3636363636364,0.13636363636363635,26.217151515151514
model_122,0.0001,0.05,False,1,1000,22,525000.0,26.90909090909091,502.45454545454544,0.0898119436503235,0.07905453842641157,0.26739234795285705,0.24262061227105713,0.8998896322940887,0.971242793921531,0.04259399298564189,0.0510495692945363,2.6874545454545187,4.833299999999995,13.154545454545454,-37.29643539324539,-80.20839413709314,-24.24954693041242,24.136363636363637,460.40909090909093,2.772727272727273,20.707848484848515
model_123,0.0001,0.05,False,1,2000,22,525000.0,26.90909090909091,255.77272727272728,0.12479935421277834,0.08690132875380026,0.33244594558545976,0.2347791187655273,0.3686105840508493,0.8841019490654062,0.038716762880157705,0.07507350518659274,5.5111818181818055,8.211190909090892,6.709090909090909,-23.054074963245093,-44.99432803696282,-23.947584790022596,19.09090909090909,234.8181818181818,7.818181818181818,12.62803030303035
model_124,0.0001,0.05,False,1,3000,22,525000.0,26.90909090909091,171.9090909090909,0.12206296424569997,0.07811774033364464,0.2840450763188336,0.18395962409240532,0.2842410919247033,0.5949158406816296,0.039710761331652626,0.07898819969608105,5.368363636363598,8.138490909090901,4.522077922077922,-22.06284524975438,-36.786786815878855,-29.837238103055782,13.636363636363637,158.27272727272728,13.272727272727273,8.253575757575792
model_125,0.0001,0.05,False,1,5000,22,525000.0,26.90909090909091,104.04545454545455,0.11187132747807413,0.07624333159687337,0.21962444886791266,0.15218075918419538,0.20530062786596498,0.3846294125978258,0.04395688956037585,0.080931178388151,5.0616190476190335,7.739076190476166,2.7311688311688314,-23.61904069486983,-32.52402736630939,-38.84836554096824,8.454545454545455,95.5909090909091,18.454545454545453,5.428484848484865
model_126,0.0001,0.05,False,10,500,22,525000.0,26.90909090909091,940.5454545454545,0.057530776554144805,0.05666939007481622,0.19310311698695767,0.19087499376341863,0.986155624247504,0.9895813142081799,0.02843251588021624,0.031201637357293362,1.1705454545454161,2.457118181818184,24.61558441558441,-71.29064476921891,-151.60837360859432,-37.813598531349385,26.681818181818183,861.5454545454545,0.22727272727272727,26.20566666666667
model_127,0.0001,0.05,False,10,1000,22,525000.0,26.90909090909091,490.77272727272725,0.0895919152211885,0.07911630297438,0.2666965725241279,0.24243748572713042,0.8535017087772142,0.9586891297223722,0.042158097385076365,0.05089460042897052,2.5412727272727076,4.927609090909075,12.84935064935065,-36.97204117995877,-78.96341158661225,-24.885446885722935,23.772727272727273,449.72727272727275,3.1363636363636362,20.452606060606083
model_128,0.0001,0.05,False,10,2000,22,525000.0,26.90909090909091,251.8181818181818,0.12659799759794066,0.08775559676035917,0.337247714398487,0.24124080713245719,0.4514187306739348,0.8887989654074061,0.04001289627481886,0.07603382740403687,4.909636363636351,7.61950909090908,6.5870129870129865,-22.060830837478253,-43.62663216498695,-22.68702108281481,19.136363636363637,230.54545454545453,7.7727272727272725,12.481606060606099
model_129,0.0001,0.05,False,10,3000,22,525000.0,26.90909090909091,169.54545454545453,0.1287147928155729,0.08405109020459532,0.3054059293920295,0.20608402411712284,0.29772964182784645,0.6496161652659129,0.04112440134427957,0.08234361345186153,5.315181818181808,8.176281818181792,4.441558441558442,-21.30796401421132,-35.81703518099612,-28.82615570354619,14.090909090909092,155.45454545454547,12.818181818181818,8.57587878787882
model_130,0.0001,0.05,False,10,5000,22,525000.0,26.90909090909091,103.0909090909091,0.12203087487854694,0.0822542733547268,0.24761310930291264,0.17070012957868505,0.2064744416414748,0.4477339835069534,0.04513550045281673,0.08635572896064372,4.865818181818153,8.19231818181816,2.68961038961039,-22.92054976475617,-31.700539738125,-37.848736596253566,8.954545454545455,94.13636363636364,17.954545454545453,5.675969696969717
model_131,0.0001,0.05,False,50,500,22,525000.0,26.90909090909091,817.7272727272727,0.062402367032412816,0.060305561673021806,0.20827859388805753,0.20234147242571057,0.9420402859617636,0.9673136611536047,0.030387121684325724,0.03386603365771909,1.4189090909090827,3.358863636363633,21.315584415584414,-61.36692120980563,-131.2720263899159,-33.05073225611414,26.09090909090909,746.0454545454545,0.8181818181818182,25.07509090909091
model_132,0.0001,0.05,False,50,1000,22,525000.0,26.90909090909091,441.09090909090907,0.09603479372745433,0.08417195250064959,0.28266108946437235,0.2545137992328403,0.7856235257838226,0.9394541510082545,0.04418391658136283,0.05457064702877221,2.5659090909090656,5.274999999999984,11.47922077922078,-33.056845690694495,-70.76479874971932,-23.20286916118208,23.363636363636363,401.77272727272725,3.5454545454545454,19.782848484848515
model_133,0.0001,0.05,False,50,2000,22,525000.0,26.90909090909091,230.5909090909091,0.13118815512450246,0.09209258523261375,0.33998216303140655,0.24011996956396475,0.36002493341340597,0.8450660479738047,0.04109370883333342,0.07909839424173731,5.344545454545448,8.34842727272727,6.012987012987012,-21.405438853784176,-41.19844535951773,-23.64529923728103,18.40909090909091,210.45454545454547,8.5,12.175818181818215
model_134,0.0001,0.05,False,50,3000,22,525000.0,26.90909090909091,157.1818181818182,0.1338513936733311,0.09024075446482717,0.3092624788210397,0.21083117291097234,0.299856285665423,0.624560627093746,0.04770508754460649,0.08564991421912942,5.049727272727255,8.557245454545436,4.1000000000000005,-20.747546892165726,-34.1967188226997,-29.20477910871692,13.681818181818182,143.5,13.227272727272727,8.642121212121234
model_135,0.0001,0.05,False,50,5000,22,525000.0,26.90909090909091,97.54545454545455,0.11813149815911665,0.07886565582793831,0.23161123557790864,0.15917714489372536,0.1752077059308276,0.37365861567457054,0.041609574332740845,0.08411437774555047,5.386299999999968,7.992079999999961,2.550649350649351,-23.875648041447786,-32.23564001418266,-39.74110660053489,8.272727272727273,89.27272727272727,18.636363636363637,5.130181818181842
model_136,0.0001,0.05,False,100,500,22,525000.0,26.90909090909091,737.8636363636364,0.06588212274742201,0.061785487694761755,0.21433713033829915,0.20347671326806607,0.8925205472107954,0.91845156228578,0.0317876821291692,0.035964341290955264,1.4447272727272644,3.6559181818181767,19.2025974025974,-56.13313669269703,-118.91055177999274,-32.517156421776455,25.136363636363637,672.0909090909091,1.7727272727272727,23.298787878787895
model_137,0.0001,0.05,False,100,1000,22,525000.0,26.90909090909091,407.59090909090907,0.0980765275869957,0.08530789477175359,0.28140791363422557,0.25055325460025973,0.732270599961332,0.8889552697653951,0.04364544465500691,0.05603670680727791,2.8099090909090965,5.495890909090883,10.612987012987013,-31.431781031463924,-66.14619554711781,-23.938210137273344,22.40909090909091,371.45454545454544,4.5,18.779333333333366
model_138,0.0001,0.05,False,100,2000,22,525000.0,26.90909090909091,215.95454545454547,0.13485233949857478,0.10217038776900096,0.3387917890871579,0.2597420137448862,0.4626017938686338,0.8149795571964653,0.050498356846366436,0.08206632711497483,4.471363636363612,7.8325545454545304,5.603896103896104,-20.63725408599778,-38.99943159126872,-24.319801696998674,17.954545454545453,196.13636363636363,8.954545454545455,12.859848484848522
model_139,0.0001,0.05,False,100,3000,22,525000.0,26.90909090909091,148.27272727272728,0.13237403374944204,0.08826433976707372,0.294611164291854,0.19581992928081327,0.2598002940278508,0.5537517515946759,0.04438070597363605,0.08581253664536048,5.2911428571428285,8.500333333333312,3.864935064935065,-21.35140584481858,-33.99571136806292,-30.983798537741862,13.0,135.27272727272728,13.909090909090908,8.093606060606085
model_140,0.0001,0.05,False,100,5000,22,525000.0,26.90909090909091,93.04545454545455,0.12306883616767483,0.08426119195928472,0.23347904184718649,0.16405998817473189,0.17276347894163355,0.35879092239317734,0.044792950798241464,0.08840405114617367,5.189199999999958,7.563269999999993,2.4181818181818184,-23.100428858088932,-31.000422003693174,-39.10497773983227,8.409090909090908,84.63636363636364,18.5,5.308212121212143
model_141,0.0001,0.05,True,1,500,22,525000.0,26.90909090909091,1039.9545454545455,0.05395962453350923,0.0532305660474647,0.18305052171237363,0.18115026488379354,0.9972695159423215,0.9993215739484396,0.026606926501600382,0.029188966616817802,1.2717272727272488,2.2450181818181694,27.216883116883118,-78.76858102380527,-167.27796525728021,-40.69570708888597,26.818181818181817,952.5909090909091,0.09090909090909091,26.399545454545454
model_142,0.0001,0.05,True,1,1000,22,525000.0,26.90909090909091,523.0,0.08702523613739149,0.07708070859330816,0.2621667476753532,0.23954288249211556,0.9356963547890786,0.9743605495210389,0.04252219213673291,0.04923844716126771,2.502818181818174,4.673627272727251,13.681818181818182,-38.64555422318878,-83.28560268386722,-24.780075447395017,24.136363636363637,478.8636363636364,2.772727272727273,20.835696969696986
model_143,0.0001,0.05,True,1,2000,22,525000.0,26.90909090909091,262.27272727272725,0.12595179870261514,0.08745102168738844,0.33712217187388266,0.23729624686478373,0.4043426541206099,0.9054676498601272,0.041767704619996106,0.0756299773961866,5.425454545454527,8.351281818181818,6.871428571428572,-22.268749225824816,-44.698072454005995,-22.235905793552412,19.59090909090909,240.5,7.318181818181818,12.920515151515184
model_144,0.0001,0.05,True,1,3000,22,525000.0,26.90909090909091,175.0,0.12606095986528829,0.08342332017406118,0.2963278700238569,0.20051930348424998,0.28608873012056696,0.5956384616325155,0.04285714285714282,0.08077922077922074,5.236761904761886,8.112923809523785,4.596103896103896,-21.29107998216364,-36.224945277577945,-28.50596551627467,14.136363636363637,160.86363636363637,12.772727272727273,8.831818181818202
model_145,0.0001,0.05,True,1,5000,22,525000.0,26.90909090909091,105.0,0.11948822589403715,0.07889061917731527,0.232092342943113,0.15228782643648708,0.13907387129598253,0.37747050453061315,0.04285714285714282,0.08614718614718612,6.056000000000007,7.8933428571428434,2.7415584415584417,-22.419394134641784,-31.33438333341846,-36.916444989798904,9.045454545454545,95.95454545454545,17.863636363636363,5.7069090909090985
model_146,0.0001,0.05,True,10,500,22,525000.0,26.90909090909091,1019.2727272727273,0.05491302141395573,0.0542076197097469,0.18564429735287627,0.18378883344271896,0.9969499674397749,0.9996607869742197,0.027081347537592837,0.0297316588250205,1.120727272727264,2.230354545454536,26.687012987012988,-77.17797091117713,-163.98269567325877,-40.00288125740904,26.863636363636363,934.0454545454545,0.045454545454545456,26.461363636363636
model_147,0.0001,0.05,True,10,1000,22,525000.0,26.90909090909091,517.2272727272727,0.08763165662625055,0.0775558503967186,0.26300022972177034,0.24016836513368142,0.8968170485323245,0.9734551282395068,0.04233753702259177,0.04967857419450353,2.7329090909090805,4.773463636363635,13.55974025974026,-38.24734820300329,-82.50357658274868,-24.573779467676058,24.09090909090909,474.59090909090907,2.8181818181818183,20.774272727272763
model_148,0.0001,0.05,True,10,2000,22,525000.0,26.90909090909091,261.04545454545456,0.12711918693179222,0.09317845194258587,0.3404399447807355,0.2500343198930651,0.4620677659945873,0.910213236752983,0.04266235358628089,0.07629168071478475,5.037545454545442,8.328909090909058,6.824675324675325,-21.761801956444156,-44.05615893640296,-21.84189619373748,19.636363636363637,238.86363636363637,7.2727272727272725,13.818090909090943
model_149,0.0001,0.05,True,10,3000,22,525000.0,26.90909090909091,174.6818181818182,0.12782233492143746,0.08118426012454479,0.3028417097891008,0.19310496405713584,0.2503275324528589,0.6298655931171031,0.0388102701895805,0.0817435438125093,5.757272727272706,8.278772727272706,4.583116883116883,-21.376743523086244,-36.265658147793935,-28.52319530164148,14.272727272727273,160.4090909090909,12.636363636363637,8.590030303030339
model_150,0.0001,0.05,True,10,5000,22,525000.0,26.90909090909091,105.0,0.10938253303944814,0.0706890345015418,0.21170766274373262,0.13961787005133258,0.1479633246646568,0.3488560953582534,0.037229437229437196,0.07965367965367963,5.620666666666646,7.752457142857096,2.7610389610389614,-24.15627854456075,-33.16126465286375,-39.426512763136515,8.363636363636363,96.63636363636364,18.545454545454547,5.0777878787878965
model_151,0.0001,0.05,True,50,500,22,525000.0,26.90909090909091,990.0454545454545,0.056013846240653226,0.055126892636203316,0.18869930195235274,0.1863816956078395,0.9961789881156397,0.9993215739484396,0.027619605491834346,0.03036249211835583,1.0632727272727098,2.3418727272727233,25.916883116883117,-74.84868652499718,-159.19988444938087,-38.9458148355326,26.818181818181817,907.0909090909091,0.09090909090909091,26.324212121212124
model_152,0.0001,0.05,True,50,1000,22,525000.0,26.90909090909091,510.45454545454544,0.08861845014228988,0.07868960224311307,0.26517476601525647,0.24241051975866815,0.8817926967388572,0.973701787992712,0.042321343267271654,0.05030244418122865,2.642363636363615,4.861172727272712,13.372727272727273,-37.987880256993755,-81.65793815409175,-24.56194221753567,24.09090909090909,468.04545454545456,2.8181818181818183,20.856181818181845
model_153,0.0001,0.05,True,50,2000,22,525000.0,26.90909090909091,259.1363636363636,0.12888500062317573,0.09165453138301684,0.3399015243486158,0.24314535788787764,0.420076189767534,0.8999331296291896,0.04327262934357091,0.07795451333209179,5.435363636363603,8.241827272727276,6.767532467532467,-21.585462331461432,-43.74568364092268,-21.414442585821718,19.90909090909091,236.86363636363637,7.0,13.470484848484892
model_154,0.0001,0.05,True,50,3000,22,525000.0,26.90909090909091,173.77272727272728,0.12726105798897794,0.08357529990331503,0.2988737051576123,0.19778123527880417,0.30764934951197387,0.6350640180823078,0.04101726113495396,0.08176271882686348,5.352363636363589,8.430372727272683,4.558441558441559,-21.610896898371568,-36.47989649097753,-28.9945789202504,14.227272727272727,159.54545454545453,12.681818181818182,8.863666666666704
model_155,0.0001,0.05,True,50,5000,22,525000.0,26.90909090909091,104.95454545454545,0.11562856727478778,0.07735273985612914,0.22796178785003762,0.154947511444726,0.19141849824886928,0.39232314824254916,0.04242840492840489,0.08355394605394603,5.04654545454541,7.615309090909064,2.748051948051948,-23.74802737602312,-32.73301406113794,-38.891897669829355,8.772727272727273,96.18181818181819,18.136363636363637,5.572818181818205
model_156,0.0001,0.05,True,100,500,22,525000.0,26.90909090909091,974.1818181818181,0.056635930783440584,0.05573233125045218,0.19064923359712369,0.18818242814713812,0.9929883437667908,0.9993215739484396,0.027903256368811614,0.030704554281969845,1.1962727272727216,2.6018818181818113,25.512987012987015,-73.93074081688518,-157.0087849340209,-39.02808239468095,26.818181818181817,892.9545454545455,0.09090909090909091,26.32490909090909
model_157,0.0001,0.05,True,100,1000,22,525000.0,26.90909090909091,506.1818181818182,0.08921783031056162,0.0776322700962948,0.2669094046949054,0.24027166457537782,0.8709565981072661,0.9741138897678335,0.0421084365079862,0.05060989807055776,2.8399090909090656,5.065272727272711,13.261038961038961,-37.644721543107956,-80.92570545023247,-24.504229589545695,24.136363636363637,464.1363636363636,2.772727272727273,20.406636363636395
model_158,0.0001,0.05,True,100,2000,22,525000.0,26.90909090909091,257.72727272727275,0.12654537006429611,0.09306172169265667,0.33836314678833784,0.24867452946821852,0.4387258400474352,0.9004149574621795,0.040973848876280666,0.07593304813042308,4.941818181818169,8.075745454545427,6.75974025974026,-22.377164574210084,-44.53032804807625,-22.936946473640635,19.454545454545453,236.5909090909091,7.454545454545454,13.76296969696974
model_159,0.0001,0.05,True,100,3000,22,525000.0,26.90909090909091,173.22727272727272,0.12622679469901624,0.08310131449187177,0.2963750008934023,0.19772608974909492,0.27476858242112834,0.6056329604435404,0.04113657269993595,0.0809700348141593,5.0240952380952235,8.362961904761884,4.548051948051948,-21.59722022551904,-36.451209375130915,-29.033862014349474,14.045454545454545,159.1818181818182,12.863636363636363,8.731000000000023
model_160,0.0001,0.05,True,100,5000,22,525000.0,26.90909090909091,104.72727272727273,0.1120316407435645,0.07732450632584567,0.21816555398419954,0.1546863726259629,0.17227565503358247,0.3818885945546586,0.03989392959981192,0.08155349552408374,5.015454545454523,7.586618181818158,2.748051948051948,-24.016985547027016,-33.00197334175631,-39.38812801329873,8.545454545454545,96.18181818181819,18.363636363636363,5.5175454545454805
model_161,0.0005,0.001,False,1,500,22,525000.0,26.90909090909091,976.3636363636364,0.05654999950972523,0.05561911021382464,0.19000727315695762,0.1875901214255652,0.9926491307410106,0.9960748207016863,0.02788519771402577,0.030666215582225057,1.3819090909090699,2.6300454545454497,25.585714285714285,-73.50730792180988,-156.7276939034606,-37.988024021893615,26.772727272727273,895.5,0.13636363636363635,26.254909090909095
model_162,0.0005,0.001,False,1,1000,22,525000.0,26.90909090909091,502.77272727272725,0.08979387789097075,0.07902686904824784,0.2673595184635866,0.24255924336835769,0.8948391272435837,0.971242793921531,0.04248601844251007,0.051038020402516766,2.7097272727272586,4.9737090909090975,13.161038961038962,-37.31430501325583,-80.2533227121577,-24.253887072895814,24.136363636363637,460.6363636363636,2.772727272727273,20.70327272727275
model_163,0.0005,0.001,False,1,2000,22,525000.0,26.90909090909091,255.72727272727272,0.12524401649037445,0.08778900007410896,0.3337250646424731,0.2372181177701127,0.3726374253539054,0.8863746763381335,0.04013569672958036,0.07531807715769544,5.570909090909086,8.252972727272708,6.7012987012987,-22.961486234679573,-44.86686127978987,-23.87243507576079,19.136363636363637,234.54545454545453,7.7727272727272725,12.740939393939431
model_164,0.0005,0.001,False,1,3000,22,525000.0,26.90909090909091,172.04545454545453,0.12028005729743657,0.07624937379931009,0.2792432246327578,0.17819557421931795,0.26445255688155894,0.5844013454217438,0.039957422737893274,0.0779038594007442,5.754181818181796,8.573345454545452,4.531168831168831,-22.41701780738368,-37.1709654460986,-30.312771260753497,13.454545454545455,158.5909090909091,13.454545454545455,8.072757575757604
model_165,0.0005,0.001,False,1,5000,22,525000.0,26.90909090909091,104.0,0.11182229115124954,0.07490554612225254,0.21775245887433117,0.1472120469622017,0.18082510339044047,0.364575936661997,0.043107738711225,0.08096864092561354,5.294571428571422,7.791838095238071,2.72987012987013,-23.57015517723146,-32.46514205173122,-38.759025376345214,8.454545454545455,95.54545454545455,18.454545454545453,5.360727272727288
model_166,0.0005,0.001,False,10,500,22,525000.0,26.90909090909091,941.1818181818181,0.05748215878394611,0.056642394831838055,0.19302791071898204,0.19086533571598163,0.986155624247504,0.9895813142081799,0.028399811193232184,0.03117016355032711,1.097909090909071,2.432963636363627,24.63116883116883,-71.29349155532168,-151.63082710537554,-37.806641962112934,26.681818181818183,862.0909090909091,0.22727272727272727,26.215333333333334
model_167,0.0005,0.001,False,10,1000,22,525000.0,26.90909090909091,490.6363636363636,0.0901754907436742,0.07947806034298927,0.26817282048993885,0.24311740149919883,0.8591948316995992,0.961416729108254,0.0421765322564417,0.051237384263563855,2.536636363636338,5.030190909090897,12.835064935064935,-36.649969778786414,-78.60003582114574,-24.311300393970395,23.90909090909091,449.22727272727275,3.0,20.527303030303063
model_168,0.0005,0.001,False,10,2000,22,525000.0,26.90909090909091,251.9090909090909,0.12612930498797292,0.08864282253097065,0.3357612781323684,0.24362655808449218,0.4573386284155019,0.8846667340024474,0.04163247759216225,0.07577681740182982,5.007636363636357,7.573463636363628,6.594805194805195,-22.04776592592561,-43.64270110168098,-22.704843792593383,19.09090909090909,230.8181818181818,7.818181818181818,12.634484848484886
model_169,0.0005,0.001,False,10,3000,22,525000.0,26.90909090909091,169.5909090909091,0.12873144100730707,0.08381558855015886,0.3049415339647459,0.2051112045206998,0.31733877665437255,0.6395151551649028,0.04276059666980234,0.08236703425579975,5.276545454545446,8.177181818181788,4.442857142857143,-21.35218318750058,-35.86623535489792,-28.867884376529187,14.090909090909092,155.5,12.818181818181818,8.551030303030332
model_170,0.0005,0.001,False,10,5000,22,525000.0,26.90909090909091,103.13636363636364,0.12174243658552258,0.08473003745443512,0.24640232093825168,0.17505478638704908,0.2083969236320171,0.4457189482438363,0.04468554587664855,0.08631329566578325,4.630363636363632,8.103327272727263,2.690909090909091,-22.760925359409274,-31.545915283725414,-37.68661221543303,8.954545454545455,94.18181818181819,17.954545454545453,5.8856363636363795
model_171,0.0005,0.001,False,50,500,22,525000.0,26.90909090909091,818.5454545454545,0.062319167490911036,0.060274542897960276,0.20806557972368547,0.2023177929514447,0.9440165705467439,0.9673136611536047,0.0304039162489068,0.03381766413545911,1.4503636363636412,3.3335545454545414,21.336363636363636,-61.379085054879255,-131.32899571250982,-33.04049336242759,26.09090909090909,746.7727272727273,0.8181818181818182,25.088848484848484
model_172,0.0005,0.001,False,50,1000,22,525000.0,26.90909090909091,441.22727272727275,0.09588582088307386,0.08404713934178352,0.2823456752595766,0.25453549883560916,0.795959767924279,0.9394541510082545,0.04464517817268729,0.05449339532788093,2.5149999999999775,5.313999999999963,11.484415584415585,-33.29562974469432,-71.01553993782694,-23.572038284491644,23.363636363636363,401.95454545454544,3.5454545454545454,19.773272727272765
model_173,0.0005,0.001,False,50,2000,22,525000.0,26.90909090909091,230.77272727272728,0.13311418976245404,0.09429230250872132,0.3457794623339536,0.2452942852040945,0.3944861089702041,0.8616400279289222,0.04353727579395925,0.08023932731186788,5.210363636363612,8.464599999999988,6.007792207792208,-20.98249323421737,-40.75011824882247,-23.05322618146027,18.681818181818183,210.27272727272728,8.227272727272727,12.50706060606065
model_174,0.0005,0.001,False,50,3000,22,525000.0,26.90909090909091,157.22727272727272,0.1310040889593487,0.08898823499240062,0.30304762583118033,0.20834731761325911,0.29199897739980507,0.6129032982579234,0.04660000110502261,0.0836801521297513,4.9678181818181715,8.481290909090886,4.1103896103896105,-21.25328346897355,-34.74739711895652,-30.00622664398207,13.363636363636363,143.86363636363637,13.545454545454545,8.513363636363662
model_175,0.0005,0.001,False,50,5000,22,525000.0,26.90909090909091,97.5,0.11778410006285261,0.07823024357730975,0.22995370053183387,0.15753577377262606,0.16763194835507003,0.37024639428714257,0.04074759883163142,0.08412844080091263,5.466599999999965,7.9341199999999485,2.5493506493506497,-23.90040523956303,-32.25539707111955,-39.76836386923932,8.272727272727273,89.22727272727273,18.636363636363637,5.087696969696993
model_176,0.0005,0.001,False,100,500,22,525000.0,26.90909090909091,742.0454545454545,0.0661676508172374,0.06195425624721953,0.2157187778655734,0.20435730470643226,0.899477663406203,0.9288917854125702,0.031869596628210296,0.036105274607208145,1.4064545454545248,3.8024636363636244,19.2987012987013,-56.21891533195205,-119.3451769211707,-32.246693628251805,25.272727272727273,675.4545454545455,1.6363636363636365,23.40345454545456
