model_id,drift_confidence,warning_confidence,lambda_option,two_side_option,ma_window,min_gap_samples,n_records,duration_samples,n_ground_truth,n_detections,f1_classic,f1_weighted,f3_classic,f3_weighted,recall_4s,recall_10s,precision_4s,precision_10s,edd_median_s,edd_p95_s,fp_per_min,nab_score_standard,nab_score_low_fp,nab_score_low_fn,tp,fp,fn,tp_weight_sum
model_1341,0.001,0.001,0.05,True,1,500,22,525000.0,26.90909090909091,1.0454545454545454,0.0218575616302889,0.0218575616302889,0.014347826304711327,0.014347826304711327,0.013243782361429418,0.013243782361429418,0.07348484848484847,0.10227272727272728,1.494,1.494,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5,26.727272727272727,0.18181818181818182
model_1342,0.001,0.001,0.05,True,1,1000,22,525000.0,26.90909090909091,0.7272727272727273,0.022440312213039482,0.022368454259532072,0.014411488133079036,0.014364235837058809,0.0077243018419489,0.013243782361429418,0.056818181818181816,0.10606060606060606,3.049,3.049,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.45454545454545453,26.727272727272727,0.18118181818181817
model_1343,0.001,0.001,0.05,True,1,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.01744719926538108,0.009331774280254092,0.01092554761777105,0.0055791152868768824,0.00267379679144385,0.009997029114676174,0.045454545454545456,0.09090909090909091,5.386666666666667,5.386666666666667,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.4090909090909091,26.772727272727273,0.0756060606060606
model_1344,0.001,0.001,0.05,True,1,3000,22,525000.0,26.90909090909091,0.5,0.00505050505050505,0.00505050505050505,0.0029515938606847684,0.0029515938606847684,0.00267379679144385,0.00267379679144385,0.045454545454545456,0.045454545454545456,0.14,0.14,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.45454545454545453,26.863636363636363,0.045454545454545456
model_1345,0.001,0.001,0.05,True,1,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.00505050505050505,0.00505050505050505,0.0029515938606847684,0.0029515938606847684,0.00267379679144385,0.00267379679144385,0.045454545454545456,0.045454545454545456,0.14,0.14,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.045454545454545456
model_1346,0.001,0.001,0.05,True,10,500,22,525000.0,26.90909090909091,1.0,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.028030303030303027,0.056818181818181816,1.952,1.952,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_1347,0.001,0.001,0.05,True,10,1000,22,525000.0,26.90909090909091,0.6818181818181818,0.017389807162534434,0.017255747235669538,0.01145989427239427,0.011371737132044214,0.00505050505050505,0.010569985569985568,0.011363636363636364,0.0606060606060606,4.044,4.044,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13518181818181818
model_1348,0.001,0.001,0.05,True,10,2000,22,525000.0,26.90909090909091,0.5,0.012396694214876032,0.0042726804084947815,0.007973953757086281,0.0026218555351887316,0.0,0.007323232323232323,0.0,0.045454545454545456,8.012,8.012,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.030121212121212125
model_1349,0.001,0.001,0.05,True,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1350,0.001,0.001,0.05,True,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1351,0.001,0.001,0.05,True,50,500,22,525000.0,26.90909090909091,1.0909090909090908,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.04437229437229437,0.07954545454545454,2.107,2.107,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_1352,0.001,0.001,0.05,True,50,1000,22,525000.0,26.90909090909091,0.7727272727272727,0.040117079889807165,0.03958774764983357,0.034187166999667,0.03360802806766904,0.002272727272727273,0.0332972582972583,0.01515151515151515,0.08333333333333333,4.073,4.073,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5,26.727272727272727,0.17957575757575758
model_1353,0.001,0.001,0.05,True,50,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.012396694214876032,0.004036100742383541,0.007973953757086281,0.0024767627767586634,0.0,0.007323232323232323,0.0,0.045454545454545456,8.150000000000002,8.150000000000002,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.028030303030303013
model_1354,0.001,0.001,0.05,True,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1355,0.001,0.001,0.05,True,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1356,0.001,0.001,0.05,True,100,500,22,525000.0,26.90909090909091,3.727272727272727,0.031171480035116394,0.031171480035116394,0.0339649144329984,0.0339649144329984,0.03708513708513708,0.03708513708513708,0.03829744816586921,0.06675084175084176,2.08,2.08,0.08311688311688309,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,2.909090909090909,26.681818181818183,0.22727272727272727
model_1357,0.001,0.001,0.05,True,100,1000,22,525000.0,26.90909090909091,2.090909090909091,0.03773612750885478,0.03701049030303972,0.036398723559049634,0.03562264775891055,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.07727272727272727,4.1536,4.1536,0.04805194805194804,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,1.6818181818181819,26.681818181818183,0.22124242424242427
model_1358,0.001,0.001,0.05,True,100,2000,22,525000.0,26.90909090909091,1.1363636363636365,0.038370720188902,0.011581014625775666,0.03436691563391912,0.00912627197998054,0.0,0.03383838383838384,0.0,0.07102272727272728,8.264000000000001,8.264000000000001,0.02727272727272725,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.9545454545454546,26.727272727272727,0.05260606060606057
model_1359,0.001,0.001,0.05,True,100,3000,22,525000.0,26.90909090909091,0.8636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02467532467532466,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.8636363636363636,26.90909090909091,0.0
model_1360,0.001,0.001,0.05,True,100,5000,22,525000.0,26.90909090909091,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.016883116883116864,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5909090909090909,26.90909090909091,0.0
model_1361,0.001,0.001,0.1,False,1,500,22,525000.0,26.90909090909091,0.8181818181818182,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9186666666666667,1.9186666666666667,0.012987012987012964,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_1362,0.001,0.001,0.1,False,1,1000,22,525000.0,26.90909090909091,0.5454545454545454,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.958,3.958,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.09090909090909091
model_1363,0.001,0.001,0.1,False,1,2000,22,525000.0,26.90909090909091,0.4090909090909091,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.36363636363636365,26.863636363636363,0.014575757575757568
model_1364,0.001,0.001,0.1,False,1,3000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1365,0.001,0.001,0.1,False,1,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_1366,0.001,0.001,0.1,False,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9426666666666665,1.9426666666666665,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_1367,0.001,0.001,0.1,False,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.956,3.956,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_1368,0.001,0.001,0.1,False,10,2000,22,525000.0,26.90909090909091,0.5,0.012396694214876032,0.004286856680679432,0.007973953757086281,0.0026308571358989456,0.0,0.007323232323232323,0.0,0.045454545454545456,8.006,8.006,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.030212121212121214
model_1369,0.001,0.001,0.1,False,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1370,0.001,0.001,0.1,False,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1371,0.001,0.001,0.1,False,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.081,2.081,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_1372,0.001,0.001,0.1,False,50,1000,22,525000.0,26.90909090909091,0.7272727272727273,0.017389807162534434,0.01731516798962177,0.01145989427239427,0.011410561373057264,0.007323232323232323,0.010569985569985568,0.026515151515151512,0.0606060606060606,4.010666666666666,4.010666666666666,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13572727272727272
model_1373,0.001,0.001,0.1,False,50,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.012396694214876032,0.004112712811653418,0.007973953757086281,0.0025251173909529275,0.0,0.007323232323232323,0.0,0.045454545454545456,8.116,8.116,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.02854545454545453
model_1374,0.001,0.001,0.1,False,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1375,0.001,0.001,0.1,False,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1376,0.001,0.001,0.1,False,100,500,22,525000.0,26.90909090909091,1.8636363636363635,0.03343043320316047,0.03343043320316047,0.03491565229833682,0.03491565229833682,0.03708513708513708,0.03708513708513708,0.04034090909090909,0.0694055944055944,2.0304,2.0304,0.02987012987012985,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,1.0454545454545454,26.681818181818183,0.22727272727272727
model_1377,0.001,0.001,0.1,False,100,1000,22,525000.0,26.90909090909091,1.0454545454545454,0.04035631433956793,0.03996574903933875,0.037057485087376385,0.036684886965773884,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08225108225108224,4.0504,4.0504,0.018181818181818164,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.6363636363636364,26.681818181818183,0.22454545454545452
model_1378,0.001,0.001,0.1,False,100,2000,22,525000.0,26.90909090909091,0.5909090909090909,0.04080578512396694,0.014649390231303832,0.03475966804280056,0.011296916306714503,0.0,0.03383838383838384,0.0,0.07954545454545454,8.121,8.121,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.4090909090909091,26.727272727272727,0.056939393939393915
model_1379,0.001,0.001,0.1,False,100,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714268,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1380,0.001,0.001,0.1,False,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_1381,0.001,0.001,0.1,True,1,500,22,525000.0,26.90909090909091,0.8181818181818182,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9186666666666667,1.9186666666666667,0.012987012987012964,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_1382,0.001,0.001,0.1,True,1,1000,22,525000.0,26.90909090909091,0.5454545454545454,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.958,3.958,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.09090909090909091
model_1383,0.001,0.001,0.1,True,1,2000,22,525000.0,26.90909090909091,0.4090909090909091,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.36363636363636365,26.863636363636363,0.014575757575757568
model_1384,0.001,0.001,0.1,True,1,3000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.011688311688311664,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1385,0.001,0.001,0.1,True,1,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610364,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_1386,0.001,0.001,0.1,True,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9426666666666665,1.9426666666666665,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_1387,0.001,0.001,0.1,True,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.956,3.956,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_1388,0.001,0.001,0.1,True,10,2000,22,525000.0,26.90909090909091,0.5,0.012396694214876032,0.004286856680679432,0.007973953757086281,0.0026308571358989456,0.0,0.007323232323232323,0.0,0.045454545454545456,8.006,8.006,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.4090909090909091,26.818181818181817,0.030212121212121214
model_1389,0.001,0.001,0.1,True,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1390,0.001,0.001,0.1,True,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1391,0.001,0.001,0.1,True,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.081,2.081,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_1392,0.001,0.001,0.1,True,50,1000,22,525000.0,26.90909090909091,0.7272727272727273,0.017389807162534434,0.01731516798962177,0.01145989427239427,0.011410561373057264,0.007323232323232323,0.010569985569985568,0.026515151515151512,0.0606060606060606,4.010666666666666,4.010666666666666,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13572727272727272
model_1393,0.001,0.001,0.1,True,50,2000,22,525000.0,26.90909090909091,0.5454545454545454,0.012396694214876032,0.004112712811653418,0.007973953757086281,0.0025251173909529275,0.0,0.007323232323232323,0.0,0.045454545454545456,8.116,8.116,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.02854545454545453
model_1394,0.001,0.001,0.1,True,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1395,0.001,0.001,0.1,True,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1396,0.001,0.001,0.1,True,100,500,22,525000.0,26.90909090909091,1.8636363636363635,0.03343043320316047,0.03343043320316047,0.03491565229833682,0.03491565229833682,0.03708513708513708,0.03708513708513708,0.04034090909090909,0.0694055944055944,2.0304,2.0304,0.02987012987012985,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,1.0454545454545454,26.681818181818183,0.22727272727272727
model_1397,0.001,0.001,0.1,True,100,1000,22,525000.0,26.90909090909091,1.0454545454545454,0.04035631433956793,0.03996574903933875,0.037057485087376385,0.036684886965773884,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08225108225108224,4.0504,4.0504,0.018181818181818164,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.6363636363636364,26.681818181818183,0.22454545454545452
model_1398,0.001,0.001,0.1,True,100,2000,22,525000.0,26.90909090909091,0.5909090909090909,0.04080578512396694,0.014649390231303832,0.03475966804280056,0.011296916306714503,0.0,0.03383838383838384,0.0,0.07954545454545454,8.121,8.121,0.011688311688311666,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.4090909090909091,26.727272727272727,0.056939393939393915
model_1399,0.001,0.001,0.1,True,100,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714268,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1400,0.001,0.001,0.1,True,100,5000,22,525000.0,26.90909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.010389610389610367,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.36363636363636365,26.90909090909091,0.0
model_1401,0.001,0.001,0.2,False,1,500,22,525000.0,26.90909090909091,0.8636363636363636,0.017389807162534434,0.017389807162534434,0.01145989427239427,0.01145989427239427,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.0606060606060606,1.9173333333333333,1.9173333333333333,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.45454545454545453,26.772727272727273,0.13636363636363635
model_1402,0.001,0.001,0.2,False,1,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.904,3.904,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_1403,0.001,0.001,0.2,False,1,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.003136410448459882,0.005476451259583786,0.0019721891888709636,0.0,0.00505050505050505,0.0,0.022727272727272728,7.855999999999999,7.855999999999999,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.01624242424242425
model_1404,0.001,0.001,0.2,False,1,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1405,0.001,0.001,0.2,False,1,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1406,0.001,0.001,0.2,False,10,500,22,525000.0,26.90909090909091,0.8636363636363636,0.01680705657978385,0.01680705657978385,0.01139623244402656,0.01139623244402656,0.010569985569985568,0.010569985569985568,0.04545454545454545,0.056818181818181816,1.9426666666666665,1.9426666666666665,0.014285714285714261,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13636363636363635
model_1407,0.001,0.001,0.2,False,10,1000,22,525000.0,26.90909090909091,0.5909090909090909,0.011707988980716249,0.011707988980716249,0.007908757908757905,0.007908757908757905,0.007323232323232323,0.007323232323232323,0.03409090909090909,0.03787878787878787,3.9539999999999997,3.9539999999999997,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.09090909090909091,0.45454545454545453,26.818181818181817,0.09090909090909091
model_1408,0.001,0.001,0.2,False,10,2000,22,525000.0,26.90909090909091,0.45454545454545453,0.008264462809917354,0.002830266232927382,0.005476451259583786,0.0017742740568739456,0.0,0.00505050505050505,0.0,0.022727272727272728,8.072000000000001,8.072000000000001,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.4090909090909091,26.863636363636363,0.014606060606060595
model_1409,0.001,0.001,0.2,False,10,3000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012958,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1410,0.001,0.001,0.2,False,10,5000,22,525000.0,26.90909090909091,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01168831168831166,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.4090909090909091,26.90909090909091,0.0
model_1411,0.001,0.001,0.2,False,50,500,22,525000.0,26.90909090909091,1.0454545454545454,0.039534329307056575,0.039534329307056575,0.034123505171299286,0.034123505171299286,0.0332972582972583,0.0332972582972583,0.053030303030303025,0.07954545454545454,2.0620000000000003,2.0620000000000003,0.015584415584415555,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.18181818181818182,0.5454545454545454,26.727272727272727,0.18181818181818182
model_1412,0.001,0.001,0.2,False,50,1000,22,525000.0,26.90909090909091,0.6818181818181818,0.017389807162534434,0.01736138859877075,0.01145989427239427,0.01144110205946115,0.007323232323232323,0.010569985569985568,0.03409090909090909,0.0606060606060606,3.9760000000000004,3.9760000000000004,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.13636363636363635,0.5,26.772727272727273,0.13612121212121212
model_1413,0.001,0.001,0.2,False,50,2000,22,525000.0,26.90909090909091,0.5,0.008264462809917354,0.002824576753909482,0.005476451259583786,0.0017706073293572546,0.0,0.00505050505050505,0.0,0.022727272727272728,8.076,8.076,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.045454545454545456,0.45454545454545453,26.863636363636363,0.014575757575757568
model_1414,0.001,0.001,0.2,False,50,3000,22,525000.0,26.90909090909091,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.014285714285714256,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.5,26.90909090909091,0.0
model_1415,0.001,0.001,0.2,False,50,5000,22,525000.0,26.90909090909091,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.012987012987012957,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.0,0.45454545454545453,26.90909090909091,0.0
model_1416,0.001,0.001,0.2,False,100,500,22,525000.0,26.90909090909091,1.6363636363636365,0.043170692943420214,0.043170692943420214,0.03788007917580717,0.03788007917580717,0.03708513708513708,0.03708513708513708,0.049810606060606055,0.08304195804195803,1.9687999999999999,1.9687999999999999,0.02597402597402595,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.9090909090909091,26.681818181818183,0.22727272727272727
model_1417,0.001,0.001,0.2,False,100,1000,22,525000.0,26.90909090909091,0.9545454545454546,0.04490176888502247,0.04465700045906035,0.038139736169627465,0.03792018660321286,0.00505050505050505,0.03708513708513708,0.011363636363636364,0.08982683982683982,4.016,4.016,0.016883116883116864,-26.90909090909091,-26.90909090909091,-53.81818181818182,0.22727272727272727,0.5909090909090909,26.681818181818183,0.22560606060606062
